ID	Label	logical type	Subclass part of	Equivalent	Evquivalent part of	SuperClass Label	Status	Approved by
http://purl.obolibrary.org/obo/MBA_1112	posterior superior fissure	equivalent		http://purl.obolibrary.org/obo/UBERON_0002814		posterior superior fissure of cerebellum 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_1113	interanterodorsal nucleus of the thalamus	equivalent		http://purl.obolibrary.org/obo/UBERON_0035972		interanterodorsal nucleus of the thalamus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_1114	"anterolateral visual area, layer 4"	subclass	http://purl.obolibrary.org/obo/UBERON_0035894			anterolateral visual area 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_1116	genu of the facial nerve	equivalent		http://purl.obolibrary.org/obo/UBERON_0014915		genu of facial nerve	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_1116	genu of the facial nerve	equivalent		http://purl.obolibrary.org/obo/UBERON_0014915		genu of facial nerve 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_1117	"pons, behavioral state related"	subclass	http://purl.obolibrary.org/obo/UBERON_0000988			pons 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_1119	prepyramidal fissure	equivalent		http://purl.obolibrary.org/obo/UBERON_0002816		prepyramidal fissure of cerebellum	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_1119	prepyramidal fissure	equivalent		http://purl.obolibrary.org/obo/UBERON_0002816		prepyramidal fissure of cerebellum 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_1121	"entorhinal area, lateral part, layer 1"	subclass	http://purl.obolibrary.org/obo/UBERON_0007225			lateral entorhinal cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_1123	inferior cerebellar peduncle	equivalent		http://purl.obolibrary.org/obo/UBERON_0002163		inferior cerebellar peduncle	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_1123	inferior cerebellar peduncle	equivalent		http://purl.obolibrary.org/obo/UBERON_0002163		inferior cerebellar peduncle 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_1125	"orbital area, ventrolateral part, layer 5"	subclass	http://purl.obolibrary.org/obo/UBERON_0004167			orbitofrontal cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_1126	"tuberomammillary nucleus, dorsal part"	equivalent		http://purl.obolibrary.org/obo/UBERON_0014593		tuberomammillary nucleus dorsal part	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_1128	"primary somatosensory area, lower limb, layer 5"	subclass	http://purl.obolibrary.org/obo/UBERON_0008933			primary somatosensory cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_1129	interbrain	equivalent		http://purl.obolibrary.org/obo/UBERON_0001894		diencephalon	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_113	"primary somatosensory area, lower limb, layer 2/3"	subclass	http://purl.obolibrary.org/obo/UBERON_0008933			primary somatosensory cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_1131	intermediate nerve	equivalent		http://purl.obolibrary.org/obo/UBERON_0001699		sensory root of facial nerve	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_1131	intermediate nerve	equivalent		http://purl.obolibrary.org/obo/UBERON_0001699		sensory root of facial nerve 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_1132	"pons, sensory related"	subclass	http://purl.obolibrary.org/obo/UBERON_0000988			pons 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_1133	"entorhinal area, medial part, ventral zone, layer 5/6"	subclass	http://purl.obolibrary.org/obo/UBERON_0007224			medial entorhinal cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_1139	"nucleus of the lateral olfactory tract, layer 3"	subclass	http://purl.obolibrary.org/obo/UBERON_0002893			nucleus of lateral olfactory tract 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_114	"superior olivary complex, lateral part"	equivalent		http://purl.obolibrary.org/obo/UBERON_0002779		lateral superior olivary nucleus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_1143	"cerebellar cortex, granular layer"	equivalent		http://purl.obolibrary.org/obo/UBERON_0002956		granular layer of cerebellar cortex	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_1143	"cerebellar cortex, granular layer"	equivalent		http://purl.obolibrary.org/obo/UBERON_0002956		granular layer of cerebellar cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_1144	"cerebellar cortex, molecular layer"	equivalent		http://purl.obolibrary.org/obo/UBERON_0002974		molecular layer of cerebellar cortex	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_1144	"cerebellar cortex, molecular layer"	equivalent		http://purl.obolibrary.org/obo/UBERON_0002974		molecular layer of cerebellar cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_1145	"cerebellar cortex, Purkinje layer"	equivalent		http://purl.obolibrary.org/obo/UBERON_0002979		Purkinje cell layer of cerebellar cortex	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_1145	"cerebellar cortex, Purkinje layer"	equivalent		http://purl.obolibrary.org/obo/UBERON_0002979		Purkinje cell layer of cerebellar cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_115	trochlear nucleus	equivalent		http://purl.obolibrary.org/obo/UBERON_0002722		trochlear nucleus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_115	trochlear nucleus	equivalent		http://purl.obolibrary.org/obo/UBERON_0002722		trochlear nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_115	trochlear nucleus	equivalent		http://purl.obolibrary.org/obo/UBERON_0002722		trochlear nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_116	choroid fissure	equivalent		http://purl.obolibrary.org/obo/UBERON_0002192		ventricular system choroidal fissure	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_116	choroid fissure	equivalent		http://purl.obolibrary.org/obo/UBERON_0002192		ventricular system choroidal fissure 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_117	optic chiasm	equivalent		http://purl.obolibrary.org/obo/UBERON_0000959		optic chiasma	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_117	optic chiasm	equivalent		http://purl.obolibrary.org/obo/UBERON_0000959		optic chiasma 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_118	"periventricular hypothalamic nucleus, intermediate part"	equivalent		http://purl.obolibrary.org/obo/UBERON_0002746		intermediate periventricular nucleus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_118	"periventricular hypothalamic nucleus, intermediate part"	equivalent		http://purl.obolibrary.org/obo/UBERON_0002746		intermediate periventricular nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_119	"agranular insular area, ventral part"	subclass	http://purl.obolibrary.org/obo/UBERON_0034893			agranular insular cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_12	interfascicular nucleus raphe	equivalent		http://purl.obolibrary.org/obo/UBERON_0013736		interfascicular linear nucleus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_12	interfascicular nucleus raphe	equivalent		http://purl.obolibrary.org/obo/UBERON_0013736		interfascicular linear nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_12	interfascicular nucleus raphe	equivalent		http://purl.obolibrary.org/obo/UBERON_0013736		interfascicular linear nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_120	"agranular insular area, posterior part, layer 1"	subclass	http://purl.obolibrary.org/obo/UBERON_0034893			agranular insular cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_121	"lateral visual area, layer 6b"	subclass	http://purl.obolibrary.org/obo/UBERON_0035895			lateral visual area 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_122	"superior olivary complex, periolivary region"	equivalent		http://purl.obolibrary.org/obo/UBERON_0002971		periolivary nucleus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_123	koelliker-Fuse subnucleus	subclass	http://purl.obolibrary.org/obo/UBERON_0002869			diffuse reticular nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_124	interventricular foramen	equivalent		http://purl.obolibrary.org/obo/UBERON_0003993		interventricular foramen of CNS	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_125	optic tract	equivalent		http://purl.obolibrary.org/obo/UBERON_0001908		optic tract	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_125	optic tract	equivalent		http://purl.obolibrary.org/obo/UBERON_0001908		optic tract 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_126	"periventricular hypothalamic nucleus, posterior part"	equivalent		http://purl.obolibrary.org/obo/UBERON_0002708		posterior periventricular nucleus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_126	"periventricular hypothalamic nucleus, posterior part"	equivalent		http://purl.obolibrary.org/obo/UBERON_0002708		posterior periventricular nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_126	"periventricular hypothalamic nucleus, posterior part"	equivalent		http://purl.obolibrary.org/obo/UBERON_0002708		posterior periventricular nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_127	anteromedial nucleus	equivalent		http://purl.obolibrary.org/obo/UBERON_0002681		anteromedial nucleus of thalamus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_127	anteromedial nucleus	equivalent		http://purl.obolibrary.org/obo/UBERON_0002681		anteromedial nucleus of thalamus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_128	midbrain reticular nucleus	equivalent		http://purl.obolibrary.org/obo/UBERON_0007415		nucleus of midbrain reticular formation	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_129	third ventricle	equivalent		http://purl.obolibrary.org/obo/UBERON_0002286		third ventricle	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_12993	"somatosensory areas, layer 1"	subclass	http://purl.obolibrary.org/obo/UBERON_0008930			somatosensory cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_12994	"somatosensory areas, layer 2/3"	subclass	http://purl.obolibrary.org/obo/UBERON_0008930			somatosensory cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_12995	"somatosensory areas, layer 4"	subclass	http://purl.obolibrary.org/obo/UBERON_0008930			somatosensory cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_12996	"somatosensory areas, layer 5"	subclass	http://purl.obolibrary.org/obo/UBERON_0008930			somatosensory cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_12997	"somatosensory areas, layer 6a"	subclass	http://purl.obolibrary.org/obo/UBERON_0008930			somatosensory cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_12998	"somatosensory areas, layer 6b"	subclass	http://purl.obolibrary.org/obo/UBERON_0008930			somatosensory cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_130	"superior central nucleus raphe, medial part"	subclass	http://purl.obolibrary.org/obo/UBERON_0003004			median raphe nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_131	lateral amygdalar nucleus	equivalent		http://purl.obolibrary.org/obo/UBERON_0002886		lateral amygdaloid nucleus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_131	lateral amygdalar nucleus	equivalent		http://purl.obolibrary.org/obo/UBERON_0002886		lateral amygdaloid nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_133	"periventricular hypothalamic nucleus, preoptic part"	equivalent		http://purl.obolibrary.org/obo/UBERON_0002622		preoptic periventricular nucleus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_133	"periventricular hypothalamic nucleus, preoptic part"	equivalent		http://purl.obolibrary.org/obo/UBERON_0002622		preoptic periventricular nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_133	"periventricular hypothalamic nucleus, preoptic part"	equivalent		http://purl.obolibrary.org/obo/UBERON_0002622		preoptic periventricular nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_134	pallidotegmental fascicle	equivalent		http://purl.obolibrary.org/obo/UBERON_0002671		pallidotegmental fasciculus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_135	nucleus ambiguus	equivalent		http://purl.obolibrary.org/obo/UBERON_0001719		nucleus ambiguus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_135	nucleus ambiguus	equivalent		http://purl.obolibrary.org/obo/UBERON_0001719		nucleus ambiguus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_136	intermediate reticular nucleus	equivalent		http://purl.obolibrary.org/obo/UBERON_0009777		intermediate reticular nucleus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_136	intermediate reticular nucleus	equivalent		http://purl.obolibrary.org/obo/UBERON_0009777		intermediate reticular nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_137	"superior central nucleus raphe, lateral part"	subclass	http://purl.obolibrary.org/obo/UBERON_0003004			median raphe nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_138	lateral group of the dorsal thalamus	equivalent		http://purl.obolibrary.org/obo/UBERON_0002736		lateral nuclear group of thalamus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_138	lateral group of the dorsal thalamus	equivalent		http://purl.obolibrary.org/obo/UBERON_0002736		lateral nuclear group of thalamus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_139	"entorhinal area, lateral part, layer 5"	subclass	http://purl.obolibrary.org/obo/UBERON_0007225			lateral entorhinal cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_14	internal medullary lamina of the thalamus	equivalent		http://purl.obolibrary.org/obo/UBERON_0002762		internal medullary lamina of thalamus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_140	cerebral aqueduct	equivalent		http://purl.obolibrary.org/obo/UBERON_0002289		midbrain cerebral aqueduct	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_143	"nucleus ambiguus, ventral division"	subclass	http://purl.obolibrary.org/obo/UBERON_0001719			nucleus ambiguus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_144	"olfactory tubercle, layers 1-3"	subclass	http://purl.obolibrary.org/obo/UBERON_0001883			olfactory tubercle 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_145	fourth ventricle	equivalent		http://purl.obolibrary.org/obo/UBERON_0002422		fourth ventricle	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_146	pontine reticular nucleus	equivalent		http://purl.obolibrary.org/obo/UBERON_0007413		nucleus of pontine reticular formation	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_146	pontine reticular nucleus	equivalent		http://purl.obolibrary.org/obo/UBERON_0007413		nucleus of pontine reticular formation 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_147	locus ceruleus	equivalent		http://purl.obolibrary.org/obo/UBERON_0002148		locus ceruleus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_147	locus ceruleus	equivalent		http://purl.obolibrary.org/obo/UBERON_0002148		locus ceruleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_149	paraventricular nucleus of the thalamus	equivalent		http://purl.obolibrary.org/obo/UBERON_0001920		paraventricular nucleus of thalamus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_15	parataenial nucleus	equivalent		http://purl.obolibrary.org/obo/UBERON_0002992		paratenial nucleus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_15	parataenial nucleus	equivalent		http://purl.obolibrary.org/obo/UBERON_0002992		paratenial nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_151	accessory olfactory bulb	equivalent		http://purl.obolibrary.org/obo/UBERON_0004069		accessory olfactory bulb	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_152	"piriform area, layers 1-3"	subclass	http://purl.obolibrary.org/obo/UBERON_0004725			piriform cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_153	lateral recess	equivalent		http://purl.obolibrary.org/obo/UBERON_0007656		lateral recess of fourth ventricle	Verified	https://ror.org/03cpe7c52
